name,website,type,agencyType,industry,city,state,country,description,logoUrl,linkedinUrl
"National Insurance",https://nationalinsurance.com,ADVERTISER,,RETAIL_ECOMMERCE,San Francisco,CA,United States,"National Insurance is a leading retail ecommerce company headquartered in San Francisco, CA.",,https://linkedin.com/company/national-insurance
"American Education",https://americaneducation.com,ADVERTISER,,EDUCATION,Detroit,MI,United States,"American Education is a leading education company headquartered in Detroit, MI.",,https://linkedin.com/company/american-education
"Metro Retail",https://metroretail.com,ADVERTISER,,HEALTHCARE_PHARMA,Denver,CO,United States,"Metro Retail is a leading healthcare pharma company headquartered in Denver, CO.",,https://linkedin.com/company/metro-retail
"National Travel",https://nationaltravel.com,ADVERTISER,,SPORTS_FITNESS,Denver,CO,United States,"National Travel is a leading sports fitness company headquartered in Denver, CO.",,https://linkedin.com/company/national-travel
"Premier Foods",https://premierfoods.com,ADVERTISER,,SPORTS_FITNESS,Chicago,IL,United States,"Premier Foods is a leading sports fitness company headquartered in Chicago, IL.",,https://linkedin.com/company/premier-foods
"American Retail",https://americanretail.com,ADVERTISER,,CPG_PERSONAL_CARE,Nashville,TN,United States,"American Retail is a leading cpg personal care company headquartered in Nashville, TN.",,https://linkedin.com/company/american-retail
"Eastern Bank",https://easternbank.com,ADVERTISER,,REAL_ESTATE,Denver,CO,United States,"Eastern Bank is a leading real estate company headquartered in Denver, CO.",,https://linkedin.com/company/eastern-bank
"Eastern Education",https://easterneducation.com,ADVERTISER,,FASHION_BEAUTY,Los Angeles,CA,United States,"Eastern Education is a leading fashion beauty company headquartered in Los Angeles, CA.",,https://linkedin.com/company/eastern-education
"Northern Travel",https://northerntravel.com,ADVERTISER,,SPORTS_FITNESS,Seattle,WA,United States,"Northern Travel is a leading sports fitness company headquartered in Seattle, WA.",,https://linkedin.com/company/northern-travel
"Pacific Insurance",https://pacificinsurance.com,ADVERTISER,,GAMING,Chicago,IL,United States,"Pacific Insurance is a leading gaming company headquartered in Chicago, IL.",,https://linkedin.com/company/pacific-insurance
"Urban Education",https://urbaneducation.com,ADVERTISER,,TRAVEL_HOSPITALITY,Los Angeles,CA,United States,"Urban Education is a leading travel hospitality company headquartered in Los Angeles, CA.",,https://linkedin.com/company/urban-education
"United Travel",https://unitedtravel.com,ADVERTISER,,EDUCATION,Miami,FL,United States,"United Travel is a leading education company headquartered in Miami, FL.",,https://linkedin.com/company/united-travel
"Southern Motors",https://southernmotors.com,ADVERTISER,,INSURANCE,Miami,FL,United States,"Southern Motors is a leading insurance company headquartered in Miami, FL.",,https://linkedin.com/company/southern-motors
"United Wireless",https://unitedwireless.com,ADVERTISER,,TECHNOLOGY,Portland,OR,United States,"United Wireless is a leading technology company headquartered in Portland, OR.",,https://linkedin.com/company/united-wireless
"Central Bank",https://centralbank.com,ADVERTISER,,CPG_HOUSEHOLD,Dallas,TX,United States,"Central Bank is a leading cpg household company headquartered in Dallas, TX.",,https://linkedin.com/company/central-bank
"Southern Fashion",https://southernfashion.com,ADVERTISER,,EDUCATION,Detroit,MI,United States,"Southern Fashion is a leading education company headquartered in Detroit, MI.",,https://linkedin.com/company/southern-fashion
"Northern Media",https://northernmedia.com,ADVERTISER,,TELECOM,Detroit,MI,United States,"Northern Media is a leading telecom company headquartered in Detroit, MI.",,https://linkedin.com/company/northern-media
"National Fitness",https://nationalfitness.com,ADVERTISER,,EDUCATION,Minneapolis,MN,United States,"National Fitness is a leading education company headquartered in Minneapolis, MN.",,https://linkedin.com/company/national-fitness
"Pacific Insurance",https://pacificinsurance.com,ADVERTISER,,CPG_PERSONAL_CARE,Minneapolis,MN,United States,"Pacific Insurance is a leading cpg personal care company headquartered in Minneapolis, MN.",,https://linkedin.com/company/pacific-insurance
"Urban Fitness",https://urbanfitness.com,ADVERTISER,,SPORTS_FITNESS,Denver,CO,United States,"Urban Fitness is a leading sports fitness company headquartered in Denver, CO.",,https://linkedin.com/company/urban-fitness
"Atlantic Wireless",https://atlanticwireless.com,ADVERTISER,,FINANCIAL_SERVICES,Philadelphia,PA,United States,"Atlantic Wireless is a leading financial services company headquartered in Philadelphia, PA.",,https://linkedin.com/company/atlantic-wireless
"Eastern Media",https://easternmedia.com,ADVERTISER,,REAL_ESTATE,Philadelphia,PA,United States,"Eastern Media is a leading real estate company headquartered in Philadelphia, PA.",,https://linkedin.com/company/eastern-media
"Pacific Retail",https://pacificretail.com,ADVERTISER,,TRAVEL_HOSPITALITY,Detroit,MI,United States,"Pacific Retail is a leading travel hospitality company headquartered in Detroit, MI.",,https://linkedin.com/company/pacific-retail
"Global Bank",https://globalbank.com,ADVERTISER,,CPG_FOOD_BEVERAGE,San Diego,CA,United States,"Global Bank is a leading cpg food beverage company headquartered in San Diego, CA.",,https://linkedin.com/company/global-bank
"Atlantic Motors",https://atlanticmotors.com,ADVERTISER,,CPG_FOOD_BEVERAGE,Phoenix,AZ,United States,"Atlantic Motors is a leading cpg food beverage company headquartered in Phoenix, AZ.",,https://linkedin.com/company/atlantic-motors
"Atlantic Healthcare",https://atlantichealthcare.com,ADVERTISER,,ENTERTAINMENT_MEDIA,Philadelphia,PA,United States,"Atlantic Healthcare is a leading entertainment media company headquartered in Philadelphia, PA.",,https://linkedin.com/company/atlantic-healthcare
"Midwest Education",https://midwesteducation.com,ADVERTISER,,TELECOM,Miami,FL,United States,"Midwest Education is a leading telecom company headquartered in Miami, FL.",,https://linkedin.com/company/midwest-education
"National Education",https://nationaleducation.com,ADVERTISER,,TECHNOLOGY,Las Vegas,NV,United States,"National Education is a leading technology company headquartered in Las Vegas, NV.",,https://linkedin.com/company/national-education
"Central Fitness",https://centralfitness.com,ADVERTISER,,GAMING,New York,NY,United States,"Central Fitness is a leading gaming company headquartered in New York, NY.",,https://linkedin.com/company/central-fitness
"Metro Gaming",https://metrogaming.com,ADVERTISER,,CPG_PERSONAL_CARE,Los Angeles,CA,United States,"Metro Gaming is a leading cpg personal care company headquartered in Los Angeles, CA.",,https://linkedin.com/company/metro-gaming
"Midwest Motors",https://midwestmotors.com,ADVERTISER,,FASHION_BEAUTY,Los Angeles,CA,United States,"Midwest Motors is a leading fashion beauty company headquartered in Los Angeles, CA.",,https://linkedin.com/company/midwest-motors
"Southern Education",https://southerneducation.com,ADVERTISER,,REAL_ESTATE,Los Angeles,CA,United States,"Southern Education is a leading real estate company headquartered in Los Angeles, CA.",,https://linkedin.com/company/southern-education
"Metro Travel",https://metrotravel.com,ADVERTISER,,RETAIL_ECOMMERCE,Philadelphia,PA,United States,"Metro Travel is a leading retail ecommerce company headquartered in Philadelphia, PA.",,https://linkedin.com/company/metro-travel
"Urban Retail",https://urbanretail.com,ADVERTISER,,TELECOM,Austin,TX,United States,"Urban Retail is a leading telecom company headquartered in Austin, TX.",,https://linkedin.com/company/urban-retail
"Western Bank",https://westernbank.com,ADVERTISER,,TRAVEL_HOSPITALITY,Austin,TX,United States,"Western Bank is a leading travel hospitality company headquartered in Austin, TX.",,https://linkedin.com/company/western-bank
"Eastern Travel",https://easterntravel.com,ADVERTISER,,CPG_HOUSEHOLD,Austin,TX,United States,"Eastern Travel is a leading cpg household company headquartered in Austin, TX.",,https://linkedin.com/company/eastern-travel
"American Foods",https://americanfoods.com,ADVERTISER,,CPG_FOOD_BEVERAGE,Miami,FL,United States,"American Foods is a leading cpg food beverage company headquartered in Miami, FL.",,https://linkedin.com/company/american-foods
"Central Motors",https://centralmotors.com,ADVERTISER,,FINANCIAL_SERVICES,Seattle,WA,United States,"Central Motors is a leading financial services company headquartered in Seattle, WA.",,https://linkedin.com/company/central-motors
"Southern Retail",https://southernretail.com,ADVERTISER,,RETAIL_ECOMMERCE,Las Vegas,NV,United States,"Southern Retail is a leading retail ecommerce company headquartered in Las Vegas, NV.",,https://linkedin.com/company/southern-retail
"Northern Travel",https://northerntravel.com,ADVERTISER,,CPG_FOOD_BEVERAGE,Boston,MA,United States,"Northern Travel is a leading cpg food beverage company headquartered in Boston, MA.",,https://linkedin.com/company/northern-travel
"Global Retail",https://globalretail.com,ADVERTISER,,TRAVEL_HOSPITALITY,Minneapolis,MN,United States,"Global Retail is a leading travel hospitality company headquartered in Minneapolis, MN.",,https://linkedin.com/company/global-retail
"Midwest Insurance",https://midwestinsurance.com,ADVERTISER,,TRAVEL_HOSPITALITY,Philadelphia,PA,United States,"Midwest Insurance is a leading travel hospitality company headquartered in Philadelphia, PA.",,https://linkedin.com/company/midwest-insurance
"Midwest Motors",https://midwestmotors.com,ADVERTISER,,TECHNOLOGY,Dallas,TX,United States,"Midwest Motors is a leading technology company headquartered in Dallas, TX.",,https://linkedin.com/company/midwest-motors
"Central Travel",https://centraltravel.com,ADVERTISER,,INSURANCE,New York,NY,United States,"Central Travel is a leading insurance company headquartered in New York, NY.",,https://linkedin.com/company/central-travel
"Northern Motors",https://northernmotors.com,ADVERTISER,,REAL_ESTATE,Detroit,MI,United States,"Northern Motors is a leading real estate company headquartered in Detroit, MI.",,https://linkedin.com/company/northern-motors
"American Motors",https://americanmotors.com,ADVERTISER,,HEALTHCARE_PHARMA,Chicago,IL,United States,"American Motors is a leading healthcare pharma company headquartered in Chicago, IL.",,https://linkedin.com/company/american-motors
"Southern Media",https://southernmedia.com,ADVERTISER,,FINANCIAL_SERVICES,Seattle,WA,United States,"Southern Media is a leading financial services company headquartered in Seattle, WA.",,https://linkedin.com/company/southern-media
"National Foods",https://nationalfoods.com,ADVERTISER,,SPORTS_FITNESS,New York,NY,United States,"National Foods is a leading sports fitness company headquartered in New York, NY.",,https://linkedin.com/company/national-foods
"Northern Wireless",https://northernwireless.com,ADVERTISER,,TECHNOLOGY,Denver,CO,United States,"Northern Wireless is a leading technology company headquartered in Denver, CO.",,https://linkedin.com/company/northern-wireless
"First Retail",https://firstretail.com,ADVERTISER,,FASHION_BEAUTY,Chicago,IL,United States,"First Retail is a leading fashion beauty company headquartered in Chicago, IL.",,https://linkedin.com/company/first-retail
"Premier Fashion",https://premierfashion.com,ADVERTISER,,CPG_FOOD_BEVERAGE,Seattle,WA,United States,"Premier Fashion is a leading cpg food beverage company headquartered in Seattle, WA.",,https://linkedin.com/company/premier-fashion
"Global Travel",https://globaltravel.com,ADVERTISER,,TELECOM,Phoenix,AZ,United States,"Global Travel is a leading telecom company headquartered in Phoenix, AZ.",,https://linkedin.com/company/global-travel
"Southern Fitness",https://southernfitness.com,ADVERTISER,,INSURANCE,San Diego,CA,United States,"Southern Fitness is a leading insurance company headquartered in San Diego, CA.",,https://linkedin.com/company/southern-fitness
"Northern Insurance",https://northerninsurance.com,ADVERTISER,,TRAVEL_HOSPITALITY,Phoenix,AZ,United States,"Northern Insurance is a leading travel hospitality company headquartered in Phoenix, AZ.",,https://linkedin.com/company/northern-insurance
"National Foods",https://nationalfoods.com,ADVERTISER,,INSURANCE,Denver,CO,United States,"National Foods is a leading insurance company headquartered in Denver, CO.",,https://linkedin.com/company/national-foods
"Global Fashion",https://globalfashion.com,ADVERTISER,,RETAIL_ECOMMERCE,San Diego,CA,United States,"Global Fashion is a leading retail ecommerce company headquartered in San Diego, CA.",,https://linkedin.com/company/global-fashion
"American Insurance",https://americaninsurance.com,ADVERTISER,,TELECOM,Charlotte,NC,United States,"American Insurance is a leading telecom company headquartered in Charlotte, NC.",,https://linkedin.com/company/american-insurance
"Southern Insurance",https://southerninsurance.com,ADVERTISER,,TRAVEL_HOSPITALITY,Austin,TX,United States,"Southern Insurance is a leading travel hospitality company headquartered in Austin, TX.",,https://linkedin.com/company/southern-insurance
"Premier Education",https://premiereducation.com,ADVERTISER,,SPORTS_FITNESS,San Diego,CA,United States,"Premier Education is a leading sports fitness company headquartered in San Diego, CA.",,https://linkedin.com/company/premier-education
